UniqueId,ValCarrier,JourneyType,Pax_A_BaseFare,Pax_A_Taxes,Origin,Destination,Camp_ID,ValidFrom,ValidTo,OperatingCarrierCode,SerialId,AirV,FltNum,D_AirportCode,D_AirportCityCode,D_AirportCountryCode,D_Terminal,D_Time,A_AirportCode,A_AirportCityCode,A_AirportCountryCode,A_Terminal,IsNextDayCount,A_Time,EquipType,IsReturn,BI_Pieces,BI_Description,Sector_Group,BaggageInfo
70,AY,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,4590,DFW,DFW,US,N,19:45,BNA,BNA,US,N,0,21:32,738,False,0,No check-in baggage included in the fare,0,0 Pcs included
70,AY,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,6141,BNA,BNA,US,N,10:33,ORD,ORD,GB,N,0,12:18,CR7,True,0,No check-in baggage included in the fare,1,0 Pcs included
70,AY,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5897,ORD,ORD,US,3,16:55,LHR,LON,GB,5,1,06:25,788,True,0,No check-in baggage included in the fare,1,0 Pcs included
69,AY,1,1001,0,LHR,PNS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4034,LHR,LON,GB,5,11:00,DFW,DFW,US,A,0,15:00,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included
69,AY,1,1001,0,LHR,PNS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,6282,DFW,DFW,US,N,17:00,PNS,PNS,US,N,0,18:45,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included
69,AY,1,1001,0,LHR,PNS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,6049,PNS,PNS,US,N,07:14,MIA,MIA,GB,N,0,09:50,ER4,True,0,No check-in baggage included in the fare,1,0 Pcs included
69,AY,1,1001,0,LHR,PNS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,3101,MIA,MIA,US,N,20:45,LHR,LON,GB,5,1,10:25,789,True,0,No check-in baggage included in the fare,1,0 Pcs included
68,AY,1,1001,0,LHR,PNS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4029,LHR,LON,GB,5,11:50,DFW,DFW,US,A,0,16:30,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included
68,AY,1,1001,0,LHR,PNS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,3107,DFW,DFW,US,N,20:05,PNS,PNS,US,N,0,20:47,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included
68,AY,1,1001,0,LHR,PNS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,5873,PNS,PNS,US,N,09:35,MIA,MIA,GB,N,0,11:37,ER4,True,0,No check-in baggage included in the fare,1,0 Pcs included
68,AY,1,1001,0,LHR,PNS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,4009,MIA,MIA,US,N,19:20,LHR,LON,GB,5,1,10:20,789,True,0,No check-in baggage included in the fare,1,0 Pcs included
67,AY,1,1001,0,LHR,PNS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4029,LHR,LON,GB,5,11:50,MIA,MIA,US,A,0,16:30,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included
67,AY,1,1001,0,LHR,PNS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,3107,MIA,MIA,US,N,20:05,PNS,PNS,US,N,0,20:47,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included
67,AY,1,1001,0,LHR,PNS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,4898,PNS,PNS,US,N,11:30,DFW,DFW,GB,N,0,13:30,ER4,True,0,No check-in baggage included in the fare,1,0 Pcs included
67,AY,1,1001,0,LHR,PNS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,BA,4,AY,4009,DFW,DFW,US,N,19:20,LHR,LON,GB,5,1,10:20,789,True,0,No check-in baggage included in the fare,1,0 Pcs included
66,AY,1,1001,0,LHR,SAV,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,BA,1,AY,5493,LHR,LON,GB,5,12:50,DFW,DFW,US,A,0,16:55,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included
66,AY,1,1001,0,LHR,SAV,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,4218,DFW,DFW,US,N,19:20,SAV,SAV,US,N,0,22:45,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included
66,AY,1,1001,0,LHR,SAV,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,3301,SAV,SAV,US,N,16:55,ORD,ORD,GB,N,0,18:21,ER4,True,0,No check-in baggage included in the fare,1,0 Pcs included
66,AY,1,1001,0,LHR,SAV,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,BA,4,AY,4008,ORD,ORD,US,N,20:55,LHR,LON,GB,5,1,10:50,789,True,0,No check-in baggage included in the fare,1,0 Pcs included
65,AY,1,1001,0,LHR,PNS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4029,LHR,LON,GB,5,11:50,MIA,MIA,US,A,0,16:30,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included
65,AY,1,1001,0,LHR,PNS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,3107,MIA,MIA,US,N,20:05,PNS,PNS,US,N,0,20:47,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included
65,AY,1,1001,0,LHR,PNS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,4898,PNS,PNS,US,N,11:30,DFW,DFW,GB,N,0,13:30,ER4,True,0,No check-in baggage included in the fare,1,0 Pcs included
65,AY,1,1001,0,LHR,PNS,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,BA,4,AY,4011,DFW,DFW,US,N,18:45,LHR,LON,GB,5,1,09:50,789,True,0,No check-in baggage included in the fare,1,0 Pcs included
64,AY,1,1001,0,LHR,SAV,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4029,LHR,LON,GB,5,11:50,MIA,MIA,US,A,0,16:30,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included
64,AY,1,1001,0,LHR,SAV,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,4029,MIA,MIA,US,N,20:40,SAV,SAV,US,N,0,22:08,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included
64,AY,1,1001,0,LHR,SAV,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,4009,SAV,SAV,US,N,09:30,MIA,MIA,GB,N,0,11:14,ER4,True,0,No check-in baggage included in the fare,1,0 Pcs included
64,AY,1,1001,0,LHR,SAV,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,4011,DFW,DFW,US,N,18:45,LHR,LON,GB,5,1,09:50,789,True,0,No check-in baggage included in the fare,1,0 Pcs included
63,AY,1,1001,0,LHR,SAV,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4029,LHR,LON,GB,5,11:50,MIA,MIA,US,A,0,16:30,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included
63,AY,1,1001,0,LHR,SAV,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,4029,MIA,MIA,US,N,20:40,SAV,SAV,US,N,0,22:08,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included
63,AY,1,1001,0,LHR,SAV,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,3301,SAV,SAV,US,N,16:55,ORD,ORD,GB,3,0,18:21,ER4,True,0,No check-in baggage included in the fare,1,0 Pcs included
63,AY,1,1001,0,LHR,SAV,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,4008,ORD,ORD,US,5,20:55,LHR,LON,GB,5,1,10:50,359,True,0,No check-in baggage included in the fare,1,0 Pcs included
62,AY,1,1001,0,LHR,SAV,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4029,LHR,LON,GB,5,11:00,DFW,DFW,US,A,0,15:00,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included
62,AY,1,1001,0,LHR,SAV,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,4029,DFW,DFW,US,N,19:20,SAV,SAV,US,N,0,22:45,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included
62,AY,1,1001,0,LHR,SAV,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,3301,SAV,SAV,US,N,08:00,MIA,MIA,GB,N,0,09:28,ER4,True,0,No check-in baggage included in the fare,1,0 Pcs included
62,AY,1,1001,0,LHR,SAV,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,4008,MIA,MIA,US,N,19:10,LHR,LON,GB,5,1,08:55,359,True,0,No check-in baggage included in the fare,1,0 Pcs included
61,AY,1,1001,0,LHR,DFW,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4034,LHR,LON,GB,5,11:00,DFW,DFW,US,B,0,15:00,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included
61,AY,1,1001,0,LHR,DFW,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,6499,DFW,DFW,US,N,12:20,ORD,ORD,US,4,0,14:36,788,True,0,No check-in baggage included in the fare,1,0 Pcs included
61,AY,1,1001,0,LHR,DFW,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,5897,ORD,ORD,US,4,16:55,LHR,LON,GB,5,1,06:25,788,True,0,No check-in baggage included in the fare,1,0 Pcs included
60,AY,1,1001,0,LHR,DFW,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,5746,LHR,LON,GB,5,09:15,ORD,ORD,US,D,0,11:50,789,False,0,No check-in baggage included in the fare,0,0 Pcs included
60,AY,1,1001,0,LHR,DFW,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,5746,ORD,ORD,US,N,13:15,DFW,DFW,US,0,0,15:47,321,False,0,No check-in baggage included in the fare,0,0 Pcs included
60,AY,1,1001,0,LHR,DFW,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,4009,DFW,DFW,US,0,19:20,LHR,LON,GB,5,1,10:20,789,True,0,No check-in baggage included in the fare,1,0 Pcs included
59,AY,1,1001,0,LHR,DFW,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,3034,LHR,LON,GB,5,12:40,PHL,PHL,US,D,0,15:35,789,False,0,No check-in baggage included in the fare,0,0 Pcs included
59,AY,1,1001,0,LHR,DFW,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,4331,PHL,PHL,US,N,17:11,DFW,DFW,US,0,0,19:47,321,False,0,No check-in baggage included in the fare,0,0 Pcs included
59,AY,1,1001,0,LHR,DFW,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,4041,DFW,DFW,US,0,18:45,LHR,LON,GB,5,1,09:45,789,True,0,No check-in baggage included in the fare,1,0 Pcs included
58,AY,1,1001,0,LHR,DFW,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4034,LHR,LON,GB,5,11:00,DFW,DFW,US,B,0,15:00,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included
58,AY,1,1001,0,LHR,DFW,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,3076,DFW,DFW,US,N,12:50,MIA,MIA,US,4,0,16:40,738,True,0,No check-in baggage included in the fare,1,0 Pcs included
58,AY,1,1001,0,LHR,DFW,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,4028,MIA,MIA,US,4,19:10,LHR,LON,GB,5,1,08:55,77W,True,0,No check-in baggage included in the fare,1,0 Pcs included
57,AY,1,1001,0,LHR,DFW,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4034,LHR,LON,GB,5,11:00,MIA,MIA,US,D,0,15:00,789,False,0,No check-in baggage included in the fare,0,0 Pcs included
57,AY,1,1001,0,LHR,DFW,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,3076,MIA,MIA,US,N,12:50,DFW,DFW,US,0,0,16:40,32Q,False,0,No check-in baggage included in the fare,0,0 Pcs included
57,AY,1,1001,0,LHR,DFW,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,4028,DFW,DFW,US,0,19:10,LHR,LON,GB,5,1,08:55,788,True,0,No check-in baggage included in the fare,1,0 Pcs included
56,LH,1,1001,0,LHR,GRR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,1,LH,7625,LHR,LON,GB,2,08:05,EWR,EWR,US,B,0,11:05,763,False,0,No check-in baggage included in the fare,0,0 Pcs included
56,LH,1,1001,0,LHR,GRR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,2,LH,7733,EWR,EWR,US,C,20:40,GRR,GRR,US,N,0,22:59,ERJ,False,0,No check-in baggage included in the fare,0,0 Pcs included
56,LH,1,1001,0,LHR,GRR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,3,LH,8617,GRR,GRR,US,N,17:00,EWR,EWR,US,C,0,18:47,CR5,True,0,No check-in baggage included in the fare,1,0 Pcs included
56,LH,1,1001,0,LHR,GRR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,4,LH,7630,EWR,EWR,US,C,21:00,LHR,LON,GB,2,1,09:20,763,True,0,No check-in baggage included in the fare,1,0 Pcs included
55,LH,1,1001,0,LHR,GRR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,1,LH,7625,LHR,LON,GB,2,08:05,EWR,EWR,US,B,0,11:05,763,False,0,No check-in baggage included in the fare,0,0 Pcs included
55,LH,1,1001,0,LHR,GRR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,2,LH,7919,EWR,EWR,US,C,16:35,GRR,GRR,US,N,0,18:43,ERJ,False,0,No check-in baggage included in the fare,0,0 Pcs included
55,LH,1,1001,0,LHR,GRR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,3,LH,8617,GRR,GRR,US,N,17:00,EWR,EWR,US,C,0,18:47,CR5,True,0,No check-in baggage included in the fare,1,0 Pcs included
55,LH,1,1001,0,LHR,GRR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,4,LH,7630,EWR,EWR,US,C,21:00,LHR,LON,GB,2,1,09:20,763,True,0,No check-in baggage included in the fare,1,0 Pcs included
54,LH,1,1001,0,LHR,GRR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,1,LH,7631,LHR,LON,GB,2,12:00,EWR,EWR,US,B,0,15:10,763,False,0,No check-in baggage included in the fare,0,0 Pcs included
54,LH,1,1001,0,LHR,GRR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,2,LH,7919,EWR,EWR,US,C,16:35,GRR,GRR,US,N,0,18:43,ERJ,False,0,No check-in baggage included in the fare,0,0 Pcs included
54,LH,1,1001,0,LHR,GRR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,3,LH,8617,GRR,GRR,US,N,17:00,EWR,EWR,US,C,0,18:47,CR5,True,0,No check-in baggage included in the fare,1,0 Pcs included
54,LH,1,1001,0,LHR,GRR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,4,LH,7630,EWR,EWR,US,NC,21:00,LHR,LON,GB,2,1,09:20,763,True,0,No check-in baggage included in the fare,1,0 Pcs included
53,LH,1,1001,0,LHR,GRR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,1,LH,9348,LHR,LON,GB,2,10:35,ORD,ORD,US,5,0,13:40,763,False,0,No check-in baggage included in the fare,0,0 Pcs included
53,LH,1,1001,0,LHR,GRR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,2,LH,7682,ORD,ORD,US,1,15:35,GRR,GRR,US,N,0,17:44,ERJ,False,0,No check-in baggage included in the fare,0,0 Pcs included
53,LH,1,1001,0,LHR,GRR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,3,LH,8617,GRR,GRR,US,N,17:00,EWR,EWR,US,C,0,18:47,CR5,True,0,No check-in baggage included in the fare,1,0 Pcs included
53,LH,1,1001,0,LHR,GRR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,4,LH,7630,EWR,EWR,US,C,21:00,LHR,LON,GB,2,1,09:20,763,True,0,No check-in baggage included in the fare,1,0 Pcs included
52,AY,1,1001,0,LHR,GRR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,5493,LHR,LON,GB,5,12:40,PHL,PHL,US,A,0,15:35,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included
52,AY,1,1001,0,LHR,GRR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,5493,PHL,PHL,US,F,09:51,GRR,GRR,US,N,0,11:48,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included
52,AY,1,1001,0,LHR,GRR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,5084,GRR,GRR,US,N,18:34,ORD,ORD,US,3,0,18:41,E75,True,0,No check-in baggage included in the fare,1,0 Pcs included
52,AY,1,1001,0,LHR,GRR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,4009,ORD,ORD,US,5,20:55,LHR,LON,GB,5,1,10:50,77W,True,0,No check-in baggage included in the fare,1,0 Pcs included
51,LH,1,1001,0,LHR,MKE,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,1,LH,7627,LHR,LON,GB,2,09:30,EWR,EWR,US,B,0,12:40,787,False,0,No check-in baggage included in the fare,0,0 Pcs included
51,LH,1,1001,0,LHR,MKE,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,2,LH,8586,EWR,EWR,US,C,16:30,MKE,MKE,US,N,0,18:09,E70,False,0,No check-in baggage included in the fare,0,0 Pcs included
51,LH,1,1001,0,LHR,MKE,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,3,LH,8823,MKE,MKE,US,N,16:00,ORD,ORD,US,2,0,16:56,CR5,True,0,No check-in baggage included in the fare,1,0 Pcs included
51,LH,1,1001,0,LHR,MKE,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,4,LH,9349,ORD,ORD,US,1,18:25,LHR,LON,GB,2,1,08:30,787,True,0,No check-in baggage included in the fare,1,0 Pcs included
50,AY,1,1001,0,LHR,PHX,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,5961,LHR,LON,GB,5,09:55,LAX,LAX,US,B,0,13:05,789,False,0,No check-in baggage included in the fare,0,0 Pcs included
50,AY,1,1001,0,LHR,PHX,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,5877,LAX,LAX,US,N,15:47,PHX,PHX,US,4,0,17:09,32Q,False,0,No check-in baggage included in the fare,0,0 Pcs included
50,AY,1,1001,0,LHR,PHX,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,5956,PHX,PHX,US,4,19:15,LHR,LON,GB,5,1,13:15,788,True,0,No check-in baggage included in the fare,1,0 Pcs included
49,AY,1,1001,0,LHR,PHX,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,BA,1,AY,5477,LHR,LON,GB,5,13:10,JFK,JFK,US,7,0,16:00,777,False,0,No check-in baggage included in the fare,0,0 Pcs included
49,AY,1,1001,0,LHR,PHX,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,5728,JFK,JFK,US,8,06:16,PHX,PHX,US,4,0,08:43,738,False,0,No check-in baggage included in the fare,0,0 Pcs included
49,AY,1,1001,0,LHR,PHX,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,BA,3,AY,5528,PHX,PHX,US,4,19:15,LHR,LON,GB,5,1,13:15,788,True,0,No check-in baggage included in the fare,1,0 Pcs included
48,AY,1,1001,0,LHR,PHX,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,5961,LHR,LON,GB,5,09:55,LAX,LAX,US,B,0,13:05,789,False,0,No check-in baggage included in the fare,0,0 Pcs included
48,AY,1,1001,0,LHR,PHX,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,5128,LAX,LAX,US,N,15:47,PHX,PHX,US,N,0,17:09,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included
48,AY,1,1001,0,LHR,PHX,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,5956,PHX,PHX,US,4,19:15,LHR,LON,GB,5,1,13:15,788,True,0,No check-in baggage included in the fare,1,0 Pcs included
47,AY,1,1001,0,LHR,GRR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,3043,LHR,LON,GB,5,12:50,PHL,PHL,US,A,0,16:55,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included
47,AY,1,1001,0,LHR,GRR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,5253,PHL,PHL,US,N,08:35,GRR,GRR,US,N,0,09:48,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included
47,AY,1,1001,0,LHR,GRR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,5207,GRR,GRR,US,N,17:18,DFW,DFW,GB,N,0,18:40,E75,True,0,No check-in baggage included in the fare,1,0 Pcs included
47,AY,1,1001,0,LHR,GRR,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,4008,DFW,DFW,US,N,19:20,LHR,LON,GB,3,1,10:20,77W,True,0,No check-in baggage included in the fare,1,0 Pcs included
46,AY,1,1001,0,LHR,ICT,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4034,LHR,LON,GB,5,11:00,DFW,DFW,US,D,0,15:00,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included
46,AY,1,1001,0,LHR,ICT,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,5088,DFW,DFW,US,N,16:30,ICT,ICT,US,N,0,17:43,319,False,0,No check-in baggage included in the fare,0,0 Pcs included
46,AY,1,1001,0,LHR,ICT,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,4697,ICT,ICT,US,N,06:00,ORD,ORD,GB,3,0,07:45,ER4,True,0,No check-in baggage included in the fare,1,0 Pcs included
46,AY,1,1001,0,LHR,ICT,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,4008,ORD,ORD,US,5,20:55,LHR,LON,GB,5,1,10:50,359,True,0,No check-in baggage included in the fare,1,0 Pcs included
45,AY,1,1001,0,LHR,PHX,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,BA,1,AY,5475,LHR,LON,GB,5,09:40,LAX,LAX,US,7,0,12:30,777,False,0,No check-in baggage included in the fare,0,0 Pcs included
45,AY,1,1001,0,LHR,PHX,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,4078,LAX,LAX,US,8,14:30,PHX,PHX,US,4,0,17:07,738,False,0,No check-in baggage included in the fare,0,0 Pcs included
45,AY,1,1001,0,LHR,PHX,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,BA,3,AY,5528,PHX,PHX,US,4,19:15,LHR,LON,GB,5,1,13:15,788,True,0,No check-in baggage included in the fare,1,0 Pcs included
44,AY,1,1001,0,LHR,XNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,6324,LHR,LON,GB,5,11:00,DFW,DFW,US,A,0,15:00,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included
44,AY,1,1001,0,LHR,XNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,6324,DFW,DFW,US,N,16:40,XNA,XNA,US,N,0,17:52,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included
44,AY,1,1001,0,LHR,XNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,6965,XNA,XNA,US,N,14:28,DFW,DFW,GB,N,0,15:50,E75,True,0,No check-in baggage included in the fare,1,0 Pcs included
44,AY,1,1001,0,LHR,XNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,6965,DFW,DFW,US,N,19:05,LHR,LON,GB,3,1,09:20,77W,True,0,No check-in baggage included in the fare,1,0 Pcs included
43,AY,1,1001,0,LHR,XNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,6324,LHR,LON,GB,5,11:00,DFW,DFW,US,A,0,15:00,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included
43,AY,1,1001,0,LHR,XNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,6324,DFW,DFW,US,N,16:40,XNA,XNA,US,N,0,17:52,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included
43,AY,1,1001,0,LHR,XNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,6965,XNA,XNA,US,N,12:33,DFW,DFW,GB,N,0,13:50,E75,True,0,No check-in baggage included in the fare,1,0 Pcs included
43,AY,1,1001,0,LHR,XNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,6965,DFW,DFW,US,N,16:50,LHR,LON,GB,3,1,06:50,77W,True,0,No check-in baggage included in the fare,1,0 Pcs included
42,AY,1,1001,0,LHR,XNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,6963,LHR,LON,GB,5,11:00,DFW,DFW,US,A,0,15:00,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included
42,AY,1,1001,0,LHR,XNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,6963,DFW,DFW,US,N,18:30,XNA,XNA,US,N,0,19:44,E75,False,0,No check-in baggage included in the fare,0,0 Pcs included
42,AY,1,1001,0,LHR,XNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,6965,XNA,XNA,US,N,14:28,DFW,DFW,GB,N,0,15:50,E75,True,0,No check-in baggage included in the fare,1,0 Pcs included
42,AY,1,1001,0,LHR,XNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,6965,DFW,DFW,US,N,16:50,LHR,LON,GB,3,1,06:50,77W,True,0,No check-in baggage included in the fare,1,0 Pcs included
